# Décisions éditoriales, cumulées au fil des revues.
#
# keep    : validé, et conservé même si un plancher venait à monter.
# drop    : écarté du catalogue.
# promote : remonté dans le classement.
# demote  : descendu dans le classement.
#
# Ce fichier est la mémoire de la curation. Le supprimer perd tout le travail
# de relecture ; en corriger une ligne suffit à revenir sur un verdict.
#
wikidata_id,decision,name,note
Q671343,drop,Massif du Mont-Blanc,
Q671624,keep,Lac des Brenets,
Q672917,keep,Abbaye royale de l'Épau,
Q673704,keep,Abbaye du Port-du-Salut,
Q6737052,keep,Maison d'Auguste Comte,
Q674543,keep,Glanum,
Q675625,keep,Baume-les-Messieurs,
Q677659,keep,Maison carrée,
Q677814,keep,La Graufesenque,
Q680238,keep,Château-Chalon,
Q6806980,drop,Mediolanum Santonum,
Q682644,promote,Pointe du Van,
Q682734,keep,Lavardens,
Q682769,keep,Mirmande,
Q684594,keep,Porte Saint-Denis,
Q684846,keep,Château de Malmaison,
Q685410,promote,Lac de Nino,
Q685526,keep,Lac des Rousses,
Q686108,keep,Piana,
Q686958,keep,Le Bec-Hellouin,
Q687057,keep,Gorges du Verdon,
Q687259,keep,Mont-Dauphin,
Q687892,keep,Saint-Galmier,
Q688183,keep,Aups,
Q688187,keep,Charlieu,
Q688400,keep,Bargème,
Q688450,keep,Cotignac,
Q688473,keep,Chauvigny,
Q690981,keep,Gerberoy,
Q691141,keep,Blangy-le-Château,
Q692768,drop,Hôtel de Crillon,
Q7093,keep,Puig Neulós,
Q724929,keep,Château de Fougères,
Q726781,keep,Musée de l'Orangerie,
Q72700,drop,Couvent des Feuillants,
Q728562,keep,Cité du train,
Q729243,keep,Dent de Crolles,
Q730948,keep,Jardin des plantes de Paris,
Q732586,keep,Noyers,
Q732681,drop,Abbaye de Grandselve,
Q732788,keep,Martel,
Q733035,keep,Bormes-les-Mimosas,
Q733480,keep,Bruniquel,
Q73420,keep,Pech de Bugarach,
Q735345,keep,Abbaye Notre-Dame de Vaucelles,
Q736006,drop,Grotte des Trois-Frères,
Q736185,drop,Château de Marly,
Q736370,keep,Bonneval-sur-Arc,
Q736943,keep,Vallée des Merveilles,
Q737924,drop,Aspres,
Q739028,keep,Cathédrale Saint-Paul-Aurélien de Saint-Pol-de-Léon,
Q739976,keep,Château de Vaux-le-Vicomte,
Q740250,keep,Château de Tarascon,
Q741450,drop,Château de La Bourdaisière,
Q743206,demote,Musée Picasso,
Q743377,keep,La Romieu,
Q744172,keep,Grimaud,
Q745084,keep,Abbaye de la Trinité de Vendôme,
Q745460,keep,Cathédrale Notre-Dame de Strasbourg,
Q745883,keep,Gold Beach,
Q746283,keep,Basilique Notre-Dame-du-Rosaire de Lourdes,
Q747306,keep,Fort la Latte,
Q747588,keep,Trophée des Alpes,
Q747992,drop,Grotte Cosquer,
Q748241,keep,Grand Colombier,
Q74824372,keep,Cascade de Syratu,
Q748956,keep,Habitation Clément,
Q749158,keep,Sainte-Eulalie-d'Olt,
Q749491,keep,Viaduc des Arts,
Q749525,drop,Cathédrale de la Résurrection d'Évry,
Q749865,drop,Capu Tafunatu,
Q751961,keep,Saint-Cirq-Lapopie,
Q752519,keep,Cabanes du Breuil,
Q752558,keep,Gorges de la Nesque,
Q752990,keep,Château de Balleroy,
Q753011,keep,Porte des Allemands,
Q754053,demote,Musée-atelier de Paul Cézanne,
Q75566,keep,Musée des Beaux-Arts d'Arras,
Q757273,keep,Utah Beach,
Q761703,keep,Yvoire,
Q761920,drop,Château de Gien,
Q761970,keep,Forêt de Tronçais,
Q76309,keep,Montagne Pelée,
Q765568,drop,Jardin botanique de la Charme,
Q766938,keep,Château de Chantilly,
Q767907,demote,Jardin des plantes de Caen,
Q768759,keep,Sixt-Fer-à-Cheval,
Q768949,drop,Grotte de Fontéchevade,
Q769303,keep,Château du Rivau,
Q769365,keep,Château de Montpoupon,
Q769904,drop,Abbaye Notre-Dame de Signy,
Q770459,keep,Basilique Notre-Dame-du-Port,
Q770589,keep,Grottes d'Isturitz et d'Oxocelhaya,
Q77221,keep,Oppidum d'Ensérune,
Q772297,keep,Musée Sainte-Croix,
Q774600,keep,Pont d'Aquitaine,
Q776244,keep,Abbaye de Noirlac,
Q778597,keep,Puy de Sancy,
Q779678,keep,Abbaye de La Trappe,
Q779689,keep,Cap Martin,
Q7826824,keep,Tour d'Albo,
Q7826838,keep,Tour de Caldarello,
Q7826862,keep,Tour de Galéria,
Q782969,keep,Basilique Notre-Dame-des-Victoires,
Q784416,drop,Aiguilles Rouges,
Q786075,keep,Château de Brissac,
Q7862244,keep,Tête de Balme,
Q787233,keep,Donjon de Houdan,
Q787927,keep,Cathédrale Saint-Étienne de Saint-Brieuc,
Q789561,keep,Auvillar,
Q790407,keep,Aven Armand,
Q790408,keep,Aven d'Orgnac,
Q7922962,drop,Vertillum,
Q8044,drop,Petit Trianon,
Q8049,keep,Grand Trianon,
Q805255,keep,Salle du Jeu de paume,
Q808456,keep,Cairn de Barnenez,
Q810098,keep,Basilique Sainte-Thérèse de Lisieux,
Q810526,drop,Bassin de la Villette,
Q811362,drop,Massif des Bauges,
Q815807,keep,Gassin,
Q815838,keep,Belle-Île-en-Mer,
Q8158932,keep,Rainkopf,
Q815920,keep,Saint-Céneri-le-Gérei,
Q817602,keep,Seillans,
Q817881,keep,Le Castellet,
Q818070,keep,Olargues,
Q818517,demote,Jardin des Tuileries,
Q818583,keep,La Flotte,
Q820892,keep,Petit Palais,
Q821617,keep,Musée de la Résistance et de la Déportation de l'Isère,
Q827420,keep,Tour Magne,
Q828602,keep,Prats-de-Mollo-la-Preste,
Q829358,keep,Loudun,
Q829796,keep,Castelnau-de-Montmiral,
Q83013,keep,Musée des Beaux-Arts de Marseille,
Q832351,keep,Porte du Peyrou,
Q832409,keep,Juno Beach,
Q8326,keep,Passage Pommeraye,
Q8330,keep,Musée d'Art contemporain de Lyon,
Q833850,keep,Alignements de Carnac,
Q8348,keep,Centre d'histoire de la résistance et de la déportation,
Q834831,keep,Abbaye Notre-Dame de Longpont,
Q8352,keep,Musée des Confluences,
Q835647,promote,Viaduc du Viaur,
Q835966,demote,Site archéologique d'Alésia,
Q837018,keep,Abbaye de l'Escaladieu,
Q837153,drop,Château de Commercy,
Q837588,keep,Veules-les-Roses,
Q837592,keep,La Roche-Guyon,
Q83766,keep,Hunawihr,
Q838322,keep,Vouvant,
Q838691,drop,Muséum national d'histoire naturelle,
Q838870,keep,Montreuil-Bellay,
Q839242,keep,Hohlandsbourg,
Q839251,keep,Maison de verre,
Q839285,keep,Pont Gustave-Flaubert,
Q839312,keep,Musée de l'Aventure Peugeot,
Q839537,keep,Moret-sur-Loing,
Q8397,drop,Gadagne,
Q840021,drop,Église Saint-André de Sorède,
Q840190,keep,Thônes,
Q840237,keep,Ollioules,
Q840520,keep,Sainte-Suzanne,
Q840662,keep,Abbaye de Trois-Fontaines,
Q841527,keep,Château de Tiffauges,
Q841580,keep,Coaraze,
Q8417,keep,Île Barbe,
Q841839,keep,Abbaye royale de Notre-Dame et Toussaints de Chaalis,
Q843261,keep,Abbaye de Cîteaux,
Q845415,keep,Site de la Roque Saint-Christophe,
Q845468,keep,Musée d'Art moderne et contemporain de Strasbourg,
Q845532,keep,Tatihou,
Q847007,keep,Musée de l'Œuvre Notre-Dame,
Q847490,keep,Cathédrale Saint-Sauveur de Cayenne,
Q847628,keep,Cathédrale Saint-Étienne de Cahors,
Q849016,keep,Viaduc de la Souleuvre,
Q85166,keep,Cornettes de Bise,
Q853703,keep,Couvent des Cordeliers de Paris,
Q856640,drop,La Contemporaine,
Q857276,keep,Musée d'Art moderne de Paris,
Q858102,keep,Cap Corse,
Q860166,keep,Institut du monde arabe,
Q860994,keep,Musée national des Arts asiatiques - Guimet,
Q86661369,demote,Gorges du Sierroz,
Q86663464,keep,Musée Raymond-Devos,
Q86665428,keep,Jardin Shamrock,
Q8668,keep,Jardin botanique de Lyon,
Q8670,keep,Jardin Rosa Mir,
Q86726520,keep,Cascade du Bief de la Ruine,
Q86726828,keep,Cascade des Tufs,
Q86729730,keep,Cascade de l'Audeux,
Q867719,keep,Musée national de l'Automobile,
Q871779,keep,Parfondeval,
Q876717,keep,Abbaye Saint-Étienne de Marmoutier,
Q8822076,keep,Château de Châteauneuf-du-Pape,
Q88397,drop,Fort carré,
Q88686796,keep,Cascade du Dard,
Q89180979,keep,Temple du moulin du Fâ,
Q89272148,promote,Aqueduc et moulins de Barbegal,
Q898629,keep,Place des Vosges,
Q898905,keep,Semur-en-Brionnais,
Q9026818,keep,Hôtel-Dieu de Carpentras,
Q902972,keep,Monestiés,
Q904022,keep,La Garde-Guérin,
Q905650,keep,Château d'Oiron,
Q907505,keep,Cathédrale Notre-Dame de Sées,
Q91012975,keep,Cascade de Baume-les-Messieurs,
Q911450,keep,L'Isle-Adam,
Q91200352,keep,Cascade du Bout du Monde,
Q912192,drop,Hôtel de Matignon,
Q912245,keep,Cathédrale de la Nativité-de-Marie de Vence,
Q912447,keep,Forteresse royale de Chinon,
Q91334896,keep,Cascade du moulin de Vermondans,
Q914013,keep,Rocher de la Vierge de Biarritz,
Q914743,keep,Grotte de Font-de-Gaume,
Q915291,keep,Abbaye de Maubuisson,
Q916383,keep,Pont des Marchands,
Q917337,keep,Hôtel de Soubise,
Q917914,keep,Alignement de Rinaghju,
Q919028,keep,Cathédrale Saint-Pierre de Vannes,
Q919415,keep,Eus,
Q919927,keep,Lauzerte,
Q92089,drop,Fort Boyard,
Q921634,drop,Fraxinet,
Q921987,drop,Pitons du Carbet,
Q922303,drop,Chartreuse de Champmol,
Q92253182,demote,Lac du Pêcher,
Q924562,keep,Mont Beuvray,
Q924757,keep,Pont transbordeur de Rochefort,
Q927869,keep,Chissioua Mtsamboro,
Q929191,keep,Lac de Saint-Ferréol,
Q931768,keep,Lac de Wildenstein,
Q932828,keep,Cathédrale Notre-Dame de Noyon,
Q933691,keep,Mornac-sur-Seudre,
Q934764,keep,Cathédrale Notre-Dame du Réal,
Q936633,demote,Palais Bourbon,
Q936859,drop,Musée d'art moderne et d'art contemporain de Nice,
Q937427,drop,Oisans,
Q938010,keep,Mont Granier,
Q938847,drop,Abbaye de Bourras,
Q9393076,drop,Palais des papes de Sorgues,
Q940746,demote,Villa Savoye,
Q942434,keep,Parc du Thabor,
Q944597,keep,Château de Peyrepertuse,
Q945251,demote,Parc de Bercy,
Q946727,keep,Sainte-Croix-en-Jarez,
Q946883,keep,Musée Maillol,
Q946953,keep,Lods,
Q94744,keep,Cathédrale Sainte-Cécile d'Albi,
Q947669,keep,Château du Moulin,
Q948136,keep,Château de Rambures,
Q9496,keep,Opéra de Lyon,
Q950048,keep,Château de Billy,
Q950217,keep,Porte Saint-Martin,
Q950446,demote,Parc de Belleville,
Q950709,keep,Château de Sarzay,
Q954222,keep,Musée des Beaux-Arts de Bordeaux,
Q954262,keep,Tour Pey-Berland,
Q954613,keep,Phare de Chassiron,
Q954784,keep,Pic de Madrès,
Q956593,drop,Mont des Alouettes,
Q956741,keep,Abbaye de Saint-Benoît-sur-Loire,
Q956826,keep,Parc de Bagatelle,
Q958961,keep,Théâtre antique d'Orange,
Q960584,keep,Mont d'Or,
Q963509,demote,Pont Marie,
Q9644610,keep,Ballon de Servance,
Q964638,keep,Château de Ripaille,
Q964781,demote,Nouveau phare de Gatteville,
Q965394,keep,Saorge,
Q965780,keep,Musée Granet,
Q966399,drop,Hôtel Beauharnais,
Q967049,keep,Les Charmettes,
Q968431,drop,Roquepertuse,
Q968684,keep,Opéra Comédie,
Q971002,keep,Phare de Kéréon,
Q972128,keep,Théâtre antique d'Arles,
Q973233,promote,Jardin de Balata,
Q975080,keep,Île de Porquerolles,
Q975257,keep,La Micoque,
Q975925,keep,Basilique Notre-Dame-de-la-Garde,
Q977732,keep,Musée d'art et d'histoire du judaïsme,
Q979177,drop,Abbaye Notre-Dame du Reclus,
Q981024,drop,Vallée de la Tarentaise,
Q981723,keep,Abbaye de Gellone,
Q991088,keep,Plomb du Cantal,
Q991810,demote,Table des Marchands,
Q99218,keep,Porte Noire,
Q99236,keep,Viaduc de Millau,
Q99319,demote,Pont George-V,
Q99471,drop,Plan incliné de Saint-Louis-Arzviller,
Q995023,promote,Pont du Diable,
Q99509434,drop,Toutatis,
Q996255,keep,Pont sur l'Oyapock,
Q998451,keep,Cathédrale Saint-Étienne,
