# Niveau de chaque lieu tel que le curateur l'a vu à sa dernière revue.
#
# Le niveau d'un lieu n'est pas une propriété du lieu : c'est son rang dans sa
# collection. Ajouter un signal au score, ou seulement collecter dix lieux de
# plus, peut donc faire descendre un lieu qu'on avait validé — sans que rien ne
# le dise.
#
# Ce fichier est la photographie du dernier état VU. `build` compare et signale
# les écarts ; `apply-review` la met à jour, parce que c'est le moment où le
# curateur a regardé.
#
wikidata_id,tier,theme,name
Q677543,3,jardins,Jardins des Champs-Élysées
Q677659,1,megalithes,Maison carrée
Q677814,2,megalithes,La Graufesenque
Q680238,3,villages,Château-Chalon
Q6806980,3,megalithes,Mediolanum Santonum
Q6815492,3,musees,Mémorial Pegasus
Q682644,2,plages,Pointe du Van
Q682734,3,villages,Lavardens
Q682769,3,villages,Mirmande
Q684594,3,monuments,Porte Saint-Denis
Q684846,3,chateaux,Château de Malmaison
Q685410,3,lacs,Lac de Nino
Q685526,3,lacs,Lac des Rousses
Q686108,3,villages,Piana
Q686958,3,villages,Le Bec-Hellouin
Q687057,1,gorges,Gorges du Verdon
Q688400,3,villages,Bargème
Q690981,3,villages,Gerberoy
Q7093,3,sommets,Puig Neulós
Q7208317,3,plages,Pointe Béhague
Q724929,3,chateaux,Château de Fougères
Q7259032,3,sommets,Puig de la Collada Verda
Q726781,3,musees,Musée de l'Orangerie
Q728562,2,musees,Cité du train
Q729243,2,sommets,Dent de Crolles
Q730948,1,jardins,Jardin des plantes de Paris
Q732586,3,villages,Noyers
Q733480,3,villages,Bruniquel
Q73420,2,sommets,Pech de Bugarach
Q735345,3,abbayes,Abbaye Notre-Dame de Vaucelles
Q736370,3,villages,Bonneval-sur-Arc
Q736943,3,megalithes,Vallée des Merveilles
Q739028,3,cathedrales,Cathédrale Saint-Paul-Aurélien de Saint-Pol-de-Léon
Q739976,2,chateaux,Château de Vaux-le-Vicomte
Q740250,3,chateaux,Château de Tarascon
Q743206,3,musees,Musée Picasso
Q744309,3,chateaux,Fort Libéria
Q745084,3,abbayes,Abbaye de la Trinité de Vendôme
Q745460,1,cathedrales,Cathédrale Notre-Dame de Strasbourg
Q745883,2,plages,Gold Beach
Q746283,3,cathedrales,Basilique Notre-Dame-du-Rosaire de Lourdes
Q747306,3,chateaux,Fort la Latte
Q747588,1,megalithes,Trophée des Alpes
Q748241,3,sommets,Grand Colombier
Q74824372,2,cascades,Cascade de Syratu
Q748956,3,maisons,Habitation Clément
Q749158,3,villages,Sainte-Eulalie-d'Olt
Q751961,3,villages,Saint-Cirq-Lapopie
Q752519,1,megalithes,Cabanes du Breuil
Q752558,1,gorges,Gorges de la Nesque
Q752990,3,chateaux,Château de Balleroy
Q753011,2,monuments,Porte des Allemands
Q754053,3,maisons,Musée-atelier de Paul Cézanne
Q75566,3,musees,Musée des Beaux-Arts d'Arras
Q757273,2,plages,Utah Beach
Q761703,3,villages,Yvoire
Q761970,1,forets,Forêt de Tronçais
Q76309,1,volcans,Montagne Pelée
Q765568,3,jardins,Jardin botanique de la Charme
Q766938,2,chateaux,Château de Chantilly
Q767907,3,jardins,Jardin des plantes de Caen
Q768759,3,villages,Sixt-Fer-à-Cheval
Q768949,3,grottes,Grotte de Fontéchevade
Q769303,3,chateaux,Château du Rivau
Q769365,3,chateaux,Château de Montpoupon
Q769904,3,abbayes,Abbaye Notre-Dame de Signy
Q770459,3,cathedrales,Basilique Notre-Dame-du-Port
Q770589,2,grottes,Grottes d'Isturitz et d'Oxocelhaya
Q77221,3,megalithes,Oppidum d'Ensérune
Q772297,3,musees,Musée Sainte-Croix
Q774118,3,musees,Pinacothèque de Paris
Q774600,2,ponts,Pont d'Aquitaine
Q776244,2,abbayes,Abbaye de Noirlac
Q778597,1,volcans,Puy de Sancy
Q779678,3,abbayes,Abbaye de La Trappe
Q779689,3,plages,Cap Martin
Q780028,3,chateaux,Château de Luynes
Q7826824,3,monuments,Tour d'Albo
Q7826838,3,monuments,Tour de Caldarello
Q7826856,3,monuments,Tour de Fautea
Q7826862,3,monuments,Tour de Galéria
Q782969,3,cathedrales,Basilique Notre-Dame-des-Victoires
Q786075,3,chateaux,Château de Brissac
Q7862244,3,sommets,Tête de Balme
Q787233,3,monuments,Donjon de Houdan
Q787927,3,cathedrales,Cathédrale Saint-Étienne de Saint-Brieuc
Q789561,3,villages,Auvillar
Q790407,1,grottes,Aven Armand
Q790408,1,grottes,Aven d'Orgnac
Q7922962,3,megalithes,Vertillum
Q803523,3,chateaux,Fort de Romainville
Q8049,3,chateaux,Grand Trianon
Q805255,3,musees,Salle du Jeu de paume
Q808456,1,megalithes,Cairn de Barnenez
Q810098,2,cathedrales,Basilique Sainte-Thérèse de Lisieux
Q810101,3,cathedrales,Basilique Saint-Pie-X
Q815807,2,villages,Gassin
Q815838,1,iles,Belle-Île-en-Mer
Q8158932,3,sommets,Rainkopf
Q815920,3,villages,Saint-Céneri-le-Gérei
Q817602,3,villages,Seillans
Q818070,3,villages,Olargues
Q818517,2,jardins,Jardin des Tuileries
Q818583,3,villages,La Flotte
Q820892,1,musees,Petit Palais
Q821617,3,musees,Musée de la Résistance et de la Déportation de l'Isère
Q827420,3,megalithes,Tour Magne
Q82748,3,musees,Musée Bossuet
Q829796,3,villages,Castelnau-de-Montmiral
Q83013,2,musees,Musée des Beaux-Arts de Marseille
Q832351,3,monuments,Porte du Peyrou
Q832409,1,plages,Juno Beach
Q8326,2,monuments,Passage Pommeraye
Q8330,3,musees,Musée d'Art contemporain de Lyon
Q833850,1,megalithes,Alignements de Carnac
Q8348,3,musees,Centre d'histoire de la résistance et de la déportation
Q834831,3,abbayes,Abbaye Notre-Dame de Longpont
Q8352,2,musees,Musée des Confluences
Q835647,1,ponts,Viaduc du Viaur
Q835966,2,megalithes,Site archéologique d'Alésia
Q837018,3,abbayes,Abbaye de l'Escaladieu
Q83713806,3,chateaux,Château de la Borde
Q837592,2,villages,La Roche-Guyon
Q83766,3,villages,Hunawihr
Q838322,2,villages,Vouvant
Q839242,3,chateaux,Hohlandsbourg
Q839285,2,ponts,Pont Gustave-Flaubert
Q839312,3,musees,Musée de l'Aventure Peugeot
Q840520,3,villages,Sainte-Suzanne
Q840662,3,abbayes,Abbaye de Trois-Fontaines
Q841527,3,chateaux,Château de Tiffauges
Q841580,3,villages,Coaraze
Q8417,2,iles,Île Barbe
Q841839,3,abbayes,Abbaye royale de Notre-Dame et Toussaints de Chaalis
Q843261,2,abbayes,Abbaye de Cîteaux
Q845415,2,grottes,Site de la Roque Saint-Christophe
Q845468,3,musees,Musée d'Art moderne et contemporain de Strasbourg
Q845532,1,iles,Tatihou
Q847490,3,cathedrales,Cathédrale Saint-Sauveur de Cayenne
Q847628,3,cathedrales,Cathédrale Saint-Étienne de Cahors
Q85166,1,sommets,Cornettes de Bise
Q8564802,3,chateaux,Fort de Villiers
Q857276,3,musees,Musée d'Art moderne de Paris
Q858102,2,plages,Cap Corse
Q860166,3,musees,Institut du monde arabe
Q860994,3,musees,Musée national des Arts asiatiques - Guimet
Q86661369,2,gorges,Gorges du Sierroz
Q86663464,3,maisons,Musée Raymond-Devos
Q86665428,3,jardins,Jardin Shamrock
Q8668,2,jardins,Jardin botanique de Lyon
Q8670,2,jardins,Jardin Rosa Mir
Q86726520,2,cascades,Cascade du Bief de la Ruine
Q86726828,2,cascades,Cascade des Tufs
Q86729730,3,cascades,Cascade de l'Audeux
Q867719,3,musees,Musée national de l'Automobile
Q871779,3,villages,Parfondeval
Q876717,3,abbayes,Abbaye Saint-Étienne de Marmoutier
Q8822076,3,chateaux,Château de Châteauneuf-du-Pape
Q88686796,3,cascades,Cascade du Dard
Q89180979,3,megalithes,Temple du moulin du Fâ
Q89272148,3,megalithes,Aqueduc et moulins de Barbegal
Q898629,1,jardins,Place des Vosges
Q898905,3,villages,Semur-en-Brionnais
Q899223,3,musees,Pavillons de Bercy
Q9026818,3,musees,Hôtel-Dieu de Carpentras
Q902972,3,villages,Monestiés
Q904022,3,villages,La Garde-Guérin
Q905650,3,chateaux,Château d'Oiron
Q90702638,3,maisons,Hôtel de Fermat
Q907505,3,cathedrales,Cathédrale Notre-Dame de Sées
Q91012975,3,cascades,Cascade de Baume-les-Messieurs
Q91200352,1,cascades,Cascade du Bout du Monde
Q912245,3,cathedrales,Cathédrale de la Nativité-de-Marie de Vence
Q912447,2,chateaux,Forteresse royale de Chinon
Q91334896,2,cascades,Cascade du moulin de Vermondans
Q914013,1,rochers,Rocher de la Vierge de Biarritz
Q914743,2,grottes,Grotte de Font-de-Gaume
Q915291,2,abbayes,Abbaye de Maubuisson
Q916383,3,megalithes,Pont des Marchands
Q917337,3,musees,Hôtel de Soubise
Q917914,2,megalithes,Alignement de Rinaghju
Q919028,2,cathedrales,Cathédrale Saint-Pierre de Vannes
Q919415,3,villages,Eus
Q919927,3,villages,Lauzerte
Q921634,3,chateaux,Fraxinet
Q924562,3,sommets,Mont Beuvray
Q924757,1,ponts,Pont transbordeur de Rochefort
Q927869,3,iles,Chissioua Mtsamboro
Q929191,2,lacs,Lac de Saint-Ferréol
Q931768,3,lacs,Lac de Wildenstein
Q932828,3,cathedrales,Cathédrale Notre-Dame de Noyon
Q933691,2,villages,Mornac-sur-Seudre
Q93444238,3,maisons,Musée Francis Jammes
Q934764,3,cathedrales,Cathédrale Notre-Dame du Réal
Q936633,3,monuments,Palais Bourbon
Q938010,2,sommets,Mont Granier
Q940137,3,cathedrales,Cathédrale Saint-Louis de Fort-de-France
Q940746,2,maisons,Villa Savoye
Q942434,2,jardins,Parc du Thabor
Q944597,3,chateaux,Château de Peyrepertuse
Q945251,3,jardins,Parc de Bercy
Q946727,3,villages,Sainte-Croix-en-Jarez
Q946883,3,musees,Musée Maillol
Q946953,3,villages,Lods
Q94744,2,cathedrales,Cathédrale Sainte-Cécile d'Albi
Q947645,3,chateaux,Château de Montrichard
Q947669,3,chateaux,Château du Moulin
Q948136,3,chateaux,Château de Rambures
Q949543,3,chateaux,Château de Fleury-la-Forêt
Q950048,3,chateaux,Château de Billy
Q950217,3,monuments,Porte Saint-Martin
Q950446,3,jardins,Parc de Belleville
Q950709,3,chateaux,Château de Sarzay
Q952235,3,cathedrales,Prieurale Notre-Dame de La Charité-sur-Loire
Q954222,2,musees,Musée des Beaux-Arts de Bordeaux
Q954262,1,monuments,Tour Pey-Berland
Q954613,1,phares,Phare de Chassiron
Q954784,3,sommets,Pic de Madrès
Q956741,2,abbayes,Abbaye de Saint-Benoît-sur-Loire
Q956826,3,jardins,Parc de Bagatelle
Q958961,1,monuments,Théâtre antique d'Orange
Q960584,3,sommets,Mont d'Or
Q961727,3,lacs,Lac du Ballon
Q963509,2,ponts,Pont Marie
Q9644610,3,sommets,Ballon de Servance
Q964638,3,chateaux,Château de Ripaille
Q964781,3,phares,Nouveau phare de Gatteville
Q965780,2,musees,Musée Granet
Q967049,3,maisons,Les Charmettes
Q96758069,3,jardins,Jardins de Brocéliande
Q968431,3,megalithes,Roquepertuse
Q971002,2,phares,Phare de Kéréon
Q972128,2,megalithes,Théâtre antique d'Arles
Q972474,3,plages,Pointe des Galets
Q973233,2,jardins,Jardin de Balata
Q97366938,3,ponts,Viaduc de Glénic
Q975080,2,iles,Île de Porquerolles
Q975257,3,megalithes,La Micoque
Q975925,2,cathedrales,Basilique Notre-Dame-de-la-Garde
Q976038,3,chateaux,Château de Montgeoffroy
Q977732,3,musees,Musée d'art et d'histoire du judaïsme
Q98076048,3,maisons,Maison de Nostradamus
Q981723,2,abbayes,Abbaye de Gellone
Q991088,2,sommets,Plomb du Cantal
Q99218,3,megalithes,Porte Noire
Q99236,1,ponts,Viaduc de Millau
Q99319,2,ponts,Pont George-V
Q995023,1,ponts,Pont du Diable
Q998451,3,cathedrales,Cathédrale Saint-Étienne
